시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
E10,인천광역시교육청,남동구,학원,3000023800,하디톡루미북클럽논현에코점학원,20250327,20250327,개원,        ,        ,0,96,입시.검정 및 보습,보통교과,보습·논술,보습·논술, ,Y, ,인천광역시 남동구 에코중앙로156번길 13-31,3층(논현동),21684,,20250406
E10,인천광역시교육청,남동구,학원,7935,하린베스트음악학원,20070615,20070615,개원,        ,99991231,36,36,예능(대),예능(중),"음악,",음악, ,Y,N,인천광역시 남동구 석정로 475,", 3층 (간석동)",21501,032-875-4690,20251026
E10,인천광역시교육청,남동구,학원,1000006260,하린베스트학원,19970417,19970417,개원,        ,99991231,149,149,종합(대),,"보습,미술,",, ,Y,N,인천광역시 남동구 석정로 475,", 2층(201호,202호),301호 (간석동, 재영빌딩)",21501,032-875-4696,20251026
E10,인천광역시교육청,남동구,학원,3000017846,하우수학학원,20230207,20230207,개원,        ,99991231,378,83,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 포구로 64-8,", 301호, 부대시설 (논현동)",21670,null,20250202
E10,인천광역시교육청,남동구,학원,3000014430,하우스터디인천간석센터독서실,20171122,20171122,개원,        ,99991231,2,125,독서실,독서,,독서실(유아/초·중·고), ,Y,N,인천광역시 남동구 백범로 258,", 2~3층 (간석동)",21518,032-463-7770,20231018
E10,인천광역시교육청,남동구,학원,3000014543,하우스터디인천만수센터독서실,20180108,20180108,개원,        ,99991231,600,112,독서실,독서,,독서실(유아/초·중·고), ,Y,N,인천광역시 남동구 장승남로 46-1,", 501호 (만수동, 우리프라자)",21596,032-466-8407,20260531
E10,인천광역시교육청,남동구,학원,10050,하음음악학원,20091112,20091112,개원,        ,99991231,31,28,예능(대),예능(중),"음악,",음악, ,Y,N,인천광역시 남동구 구월로 54,", 3층 전체  (간석동)",21553,070-5659-5256,20251026
E10,인천광역시교육청,남동구,학원,3000015075,하이매쓰수학학원,20181105,20181106,개원,        ,99991231,240,62,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 에코중앙로156번길 12,", 3층, 지원빌딩 (논현동)",21684,,20251109
E10,인천광역시교육청,남동구,학원,3000016144,하이수학학원,20200911,20200911,개원,        ,99991231,140,61,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 서창남순환로 223,", A-603호 (서창동, 아페리온)",21614,null,20241222
E10,인천광역시교육청,남동구,학원,3000016841,하이어스터디학원,20211206,20211206,개원,        ,99991231,120,70,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 경인로644번길 36,", 3층 (간석동)",21510,null,20241103
E10,인천광역시교육청,남동구,학원,3000026343,하이엠수학간석캠퍼스학원,20260120,20260120,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 경인로524번길 25,(간석동) 국제빌딩 2층,21552,,20260201
E10,인천광역시교육청,남동구,학원,3000023450,하이엠수학서창캠퍼스학원,20241011,20241011,개원,        ,        ,0,69,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 남동구 서창방산로 55,602호 (서창동),21617,,20250928
E10,인천광역시교육청,남동구,학원,3000013332,하이코칭영어학원,20160429,20160429,개원,        ,99991231,70,69,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 남동구 경인로524번길 39,", 2층전체 (간석동)",21552,032-426-6655,20231018
E10,인천광역시교육청,남동구,학원,3000017792,하이페르마학원,20221228,20221228,개원,        ,99991231,460,353,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 구월남로 216,", 101~103호, 202호(구월동, 가나프라자)",21564,,20260329
E10,인천광역시교육청,남동구,학원,3000015804,한결컴퓨터학원,20200103,20200103,개원,        ,99991231,351,39,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,인천광역시 남동구 서창남로 81,", 505호 (서창동, 투엠프라자)",21614,032-324-2121,20231018
E10,인천광역시교육청,남동구,학원,3000022485,한국건설직업전문학원,20240123,20240123,개원,        ,        ,89,89,직업기술,산업기반기술,"건축,기계",건축, ,Y, ,인천광역시 남동구 은청로 26-18,2층 일부(고잔동),21633,,20251012
E10,인천광역시교육청,남동구,학원,3000015886,한길요리바리스타학원,20200131,20200131,개원,        ,99991231,0,109,종합(대),,"식음료품(바리스타,소믈리에)",, ,Y,N,인천광역시 남동구 논고개로123번길 17,", 1001-1호 (논현동, 아이플렉스)",21653,032-422-5373,20260412
E10,인천광역시교육청,남동구,학원,3000026596,한수학학원,20260529,20260529,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y,N,인천광역시 남동구 구월로 212,308호 일부(구월동),21561,,20260531
E10,인천광역시교육청,남동구,학원,3000017358,한예종음악학원,20220704,20220704,개원,        ,99991231,180,47,예능(대),예능(중),음악,음악, ,Y,N,인천광역시 남동구 호구포로 219,", 9층 일부(우) (논현동, 세중프라자)",21641,,20250601
E10,인천광역시교육청,남동구,학원,3000023833,한우리독서토론논술남동학원,20250411,20250411,개원,        ,        ,0,60,입시.검정 및 보습,,,, ,Y, ,인천광역시 남동구 구월남로 232,"302호(구월동,롯데프라자1차)",21563,,20250420
E10,인천광역시교육청,남동구,학원,3000023600,한우리독서토론논술논현학원,20241220,20241220,개원,        ,        ,0,87,입시.검정 및 보습,,,, ,Y, ,인천광역시 남동구 논고개로 114,"903호(논현동,에이스타워)",21666,,20250831
E10,인천광역시교육청,남동구,학원,3000017704,해냄영어학원,20221219,20221219,개원,        ,99991231,65,65,입시.검정 및 보습,보통교과,,보통교과, ,Y,N,인천광역시 남동구 만수서로 56,", 403호, 404호 (만수동)",21524,,20260315
E10,인천광역시교육청,남동구,학원,3000011871,해냄학원,20140115,20140115,개원,        ,99991231,166,166,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 만수로 63,", 701호 우측, 702호 우측, 703호 (만수동, 만수 쎈타 플라자)",21524,032-461-1020,20260201
E10,인천광역시교육청,남동구,학원,3000016649,해든국어학원,20210809,20210809,개원,        ,99991231,264,123,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 서창남순환로 222,센타프라자 801호 (서창동),21617,,20260426
E10,인천광역시교육청,남동구,학원,3000013231,해법에듀셀파우등생학원,20160310,20160310,개원,        ,99991231,240,70,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 서창남로 16-1,", 202호, 302호 (서창동)",21618,032-468-3809,20250202
E10,인천광역시교육청,남동구,학원,3000012239,해법영어간석아이원학원,20140716,20140716,개원,        ,99991231,60,91,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 주안로 258,", 202호 (신비프라자) (간석동)",21505,null,20260201
E10,인천광역시교육청,남동구,학원,3000016491,핵심영어구월본점학원,20210503,20210503,개원,        ,99991231,280,128,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 구월남로 182,", 602호 (구월동, 명일프라자)",21565,,20260201
E10,인천광역시교육청,남동구,학원,3000010030,향촌삼성영어학원,20110307,20110307,개원,        ,99991231,693,90,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,인천광역시 남동구 만수서로 56,", 402호 일부 (만수동, 향촌메디컬빌딩)",21524,,20251026
E10,인천광역시교육청,남동구,학원,3000014068,헤라클레스조소학원,20170413,20170413,개원,        ,99991231,70,81,예능(대),예능(중),미술,미술, ,Y,N,인천광역시 남동구 남동대로 757,", 4층 (구월동)",21556,032-422-6592,20250511
E10,인천광역시교육청,남동구,학원,3000010659,헬렌도론인터내셔널인천어학원,20120221,20120221,개원,        ,99991231,540,260,종합(대),,"기타(소),실용외국어(유아/초·중·고)",, ,Y,N,인천광역시 남동구 호구포로 773,", 2~4층 (구월동)",21563,032-465-7788,20260329
E10,인천광역시교육청,남동구,학원,3000012830,헬로뮤직실용음악학원,20150727,20150727,개원,        ,99991231,110,37,기예(대),기예(중),"실용음악(성악),",실용음악(성악), ,Y,N,인천광역시 남동구 문화서로4번길 50,", 2층 (구월동)",21568,,20231018
E10,인천광역시교육청,남동구,학원,3000012623,현대기술학원,20060725,20060725,개원,        ,99991231,1760,0,종합(대),,,, ,Y,N,인천광역시 남동구 백범로 425,", 3층 일부, 5층 일부 (간석동)",21507,032-435-2321,20231018
E10,인천광역시교육청,남동구,학원,3000015174,혜윰수학전문학원,20181231,20181231,개원,        ,99991231,134,67,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 논고개로 114,", 901호 (논현동, 에이스타워)",21666,032-442-8301,20231120
E10,인천광역시교육청,남동구,학원,8733,호산나음악학원,20080528,20080528,개원,        ,99991231,26,20,예능(대),예능(중),음악,음악, ,Y,N,인천광역시 남동구 남촌로84번길 38-1,", 남촌3차풍림아파트 상가1동 304호, 305호 (남촌동)",21625,032-472-9595,20251116
E10,인천광역시교육청,남동구,학원,3000017884,호크마수학학원,20230220,20230220,개원,        ,99991231,252,74,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 선수촌로46번길 4,", 201호 (구월동, 구월드림프라자)",21585,null,20240303
E10,인천광역시교육청,남동구,학원,3000017535,홈런소래학원,20221011,20221011,개원,        ,99991231,210,67,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 청능대로718번길 9,", 301호 (논현동, 소래마을풍림아파트상가)",21670,null,20260201
E10,인천광역시교육청,남동구,학원,3000014963,홍선생미술서창아트센터학원,20180903,20180903,개원,        ,99991231,0,56,예능(대),예능(중),미술,미술, ,Y,N,인천광역시 남동구 서창남순환로 223,", A-602호 (서창동, 아페리온)",21614,null,20250511
E10,인천광역시교육청,남동구,학원,3000023274,홍시미술학원,20240626,20240626,개원,        ,        ,0,47,예능(대),예능(중),미술,미술, ,Y,N,인천광역시 남동구 논고개로123번길 35,", A909호(논현동, 칼리오페)",21653,,20260531
E10,인천광역시교육청,남동구,학원,3000014262,홍시의그림일기미술학원,20170810,20170810,개원,        ,99991231,50,38,예능(대),예능(중),미술,미술, ,Y,N,인천광역시 남동구 논고개로 333,", 2층 (도림동)",21645,032-425-5001,20250202
E10,인천광역시교육청,남동구,학원,3000015667,홍익미술학원,20191030,20191030,개원,        ,99991231,1150,46,예능(대),예능(중),미술,미술, ,Y,N,인천광역시 남동구 서창남로 16-34,", 3층 301호 (서창동, 순흥빌딩 제1동)",21618,null,20250504
E10,인천광역시교육청,남동구,학원,3000022153,홍익아트인미술학원,20230802,20230802,개원,        ,        ,0,42,예능(대),,,, ,Y,N,인천광역시 남동구 석산로 166,202호(간석동),21548,,20231018
E10,인천광역시교육청,남동구,학원,3000017731,확인영어수학학원,20230102,20230102,개원,        ,99991231,426,108,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 용천로97번길 3,", 202호(구월동, 우정프라자)",21548,,20250921
E10,인천광역시교육청,남동구,학원,3000014111,훈국어1관학원,20170523,20170523,개원,        ,99991231,580,97,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 구월남로 194,", 402호 일부 (구월동)",21564,032-287-1789,20240630
E10,인천광역시교육청,남동구,학원,8604,훈국어2관학원,20080205,20080205,개원,        ,99991231,68,68,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 구월남로 182,", 명일프라자 801호 (구월동)",21565,032-464-4646,20251026
E10,인천광역시교육청,남동구,학원,5457,훈장학원,20041229,20041229,개원,        ,99991231,130,112,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 남동구 석산로 175,", 402호 (간석동)",21545,032-435-7498,20250511
E10,인천광역시교육청,남동구,학원,1000005026,휘림보습학원,19930507,19930507,개원,        ,99991231,101,101,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,인천광역시 남동구 간석로32번길 19,", 2층전체 (간석동)",21510,032-426-7684,20231018
E10,인천광역시교육청,동구,교습소,2000001494,가정서예과외교습소,19951129,19951129,개원,        ,99991231,9,9,기타(대),기타(중),서예,서예,서예:120000,Y,N,인천광역시 동구 화수로 44,", 214호 (화수동,미륭아파트상가동)",401804,032-773-1843,20231018
E10,인천광역시교육청,동구,교습소,3000020194,같이수학교습소,20230724,20230724,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,중등수학,보통교과,"중등수학:250000, 고1수학:320000, 고2수학:350000, 고3수학:380000, 수학특강A(중,고):200000, 수학특강B(중,고):150000",Y, ,인천광역시 동구 송향로 25,(송림동) 205·206호 전부,22535,,20231217
E10,인천광역시교육청,동구,교습소,5891,글로리아피아노교습소,20050323,20050323,개원,        ,99991231,28,4,예능(대),예능(중),고급B,음악,"고급B:170000, 입시반:190000, 기초A:150000, 초급A:160000, 중급A:170000, 고급A:180000, 기초B:140000, 초급B:150000, 중급B:160000",Y,N,인천광역시 동구 솔빛로 21,", 201호 (송현동,솔빛마을 주공아파트 상가C동)",401040,032-777-0788,20260531
